LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
LID-17397,55,600000,170000,596,140,4,14.2,24,0.27,Bachelor's,Salaried,Single,No,No,Home,Yes,0
LID-17398,45,1039000,185000,659,107,4,12.7,24,0.23,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-17399,33,455000,105000,511,116,6,16.5,36,0.32,Bachelor's,Salaried,Single,No,Yes,Business,No,0
LID-17400,27,415000,95000,548,17,4,14.8,36,0.27,Master's,Salaried,Single,No,No,Other,Yes,0
LID-17401,46,243000,40000,539,135,4,16.2,36,0.35,Master's,Salaried,Married,No,Yes,Education,No,0
LID-17402,42,509000,140000,650,47,6,14.1,36,0.39,Bachelor's,Salaried,Single,Yes,Yes,Education,No,0
LID-17403,37,578000,225000,693,98,3,11.4,12,0.3,Bachelor's,Self-employed,Single,No,Yes,Other,No,0
LID-17404,36,360000,190000,559,159,3,14.9,12,0.42,Bachelor's,Contract,Single,Yes,No,Business,No,0
LID-17405,32,540000,135000,594,7,2,14.0,36,0.27,Master's,Self-employed,Married,No,Yes,Business,Yes,0
LID-17406,45,341000,95000,732,14,4,11.7,36,0.21,Bachelor's,Self-employed,Married,No,Yes,Auto,No,0
LID-17407,61,579000,135000,606,129,7,13.0,24,0.34,High School,Salaried,Married,No,Yes,Home,No,0
LID-17408,31,661000,415000,527,26,3,15.3,60,0.34,Bachelor's,Salaried,Divorced,Yes,Yes,Other,Yes,1
LID-17409,43,656000,250000,570,66,4,15.7,24,0.44,Bachelor's,Contract,Single,No,No,Other,Yes,1
LID-17410,38,427000,145000,697,152,4,11.0,12,0.22,Bachelor's,Self-employed,Married,No,No,Auto,Yes,0
LID-17411,38,226000,100000,716,114,6,12.2,60,0.42,High School,Salaried,Single,No,No,Business,No,0
LID-17412,33,286000,60000,756,132,6,9.6,36,0.27,High School,Salaried,Single,No,No,Other,No,0
LID-17413,51,555000,80000,509,84,1,17.3,12,0.38,Bachelor's,Salaried,Married,No,No,Auto,No,1
LID-17414,39,1539000,365000,718,64,4,11.0,12,0.38,PhD,Salaried,Married,Yes,Yes,Other,No,0
LID-17415,41,332000,90000,580,74,3,12.8,24,0.26,Master's,Salaried,Single,No,Yes,Business,Yes,1
LID-17416,35,514000,80000,716,100,5,11.5,36,0.31,Bachelor's,Contract,Married,No,Yes,Business,No,0
LID-17417,31,295000,60000,684,114,2,10.4,24,0.23,Master's,Self-employed,Single,Yes,No,Business,No,0
LID-17418,28,234000,65000,639,69,6,16.1,48,0.37,High School,Salaried,Single,No,Yes,Auto,No,0
LID-17419,46,276000,45000,605,82,4,12.8,12,0.22,Bachelor's,Salaried,Married,No,No,Home,No,0
LID-17420,32,127000,30000,493,58,4,16.7,12,0.34,High School,Self-employed,Married,No,No,Education,No,1
LID-17421,46,843000,535000,617,132,3,16.9,36,0.59,Bachelor's,Salaried,Married,No,Yes,Auto,Yes,0
LID-17422,37,120000,25000,632,80,6,14.2,36,0.15,PhD,Salaried,Married,No,No,Home,No,0
LID-17423,37,346000,45000,737,84,4,10.8,12,0.27,Master's,Salaried,Married,No,Yes,Other,No,0
LID-17424,39,209000,85000,680,90,2,12.8,24,0.36,Bachelor's,Salaried,Single,No,No,Home,No,0
LID-17425,36,246000,100000,631,34,3,13.2,24,0.26,Master's,Salaried,Married,No,No,Business,No,0
LID-17426,29,853000,370000,850,46,4,9.3,12,0.27,Master's,Self-employed,Divorced,Yes,No,Business,Yes,0
LID-17427,35,447000,170000,599,118,3,13.9,60,0.33,High School,Salaried,Married,No,Yes,Auto,No,0
LID-17428,45,235000,60000,696,33,6,11.3,36,0.23,Master's,Salaried,Married,No,Yes,Education,Yes,0
LID-17429,45,289000,75000,841,107,4,8.5,36,0.23,High School,Salaried,Married,No,Yes,Business,No,0
LID-17430,34,263000,145000,691,76,2,12.8,36,0.38,Master's,Self-employed,Divorced,Yes,No,Education,No,0
LID-17431,39,391000,110000,661,104,4,13.9,48,0.4,High School,Self-employed,Single,No,No,Business,No,0
LID-17432,32,440000,260000,682,67,5,10.3,24,0.13,High School,Salaried,Married,No,Yes,Home,No,1
LID-17433,32,1135000,135000,678,109,5,13.3,36,0.34,Bachelor's,Salaried,Single,No,Yes,Education,Yes,0
LID-17434,24,140000,55000,582,41,9,11.6,24,0.17,High School,Self-employed,Single,No,Yes,Education,Yes,0
LID-17435,55,393000,160000,764,27,5,10.3,12,0.24,High School,Self-employed,Single,Yes,No,Business,Yes,0
LID-17436,32,337000,60000,737,63,2,9.9,24,0.13,Bachelor's,Self-employed,Single,No,No,Education,No,0
LID-17437,33,674000,220000,645,147,2,12.7,24,0.42,Master's,Self-employed,Single,No,No,Business,No,1
LID-17438,34,487000,160000,643,64,4,13.3,24,0.32,High School,Self-employed,Married,No,Yes,Business,No,1
LID-17439,30,554000,130000,659,38,4,12.3,36,0.23,Master's,Salaried,Married,No,Yes,Other,No,0
LID-17440,44,484000,155000,710,91,3,12.1,24,0.41,Master's,Salaried,Married,No,Yes,Other,No,0
LID-17441,28,240000,100000,741,81,6,10.3,60,0.31,Bachelor's,Self-employed,Married,No,No,Other,No,0
LID-17442,30,779000,310000,633,113,6,13.6,12,0.25,Bachelor's,Salaried,Single,No,No,Home,No,0
LID-17443,44,621000,135000,586,70,4,14.0,12,0.24,High School,Salaried,Single,No,No,Auto,No,0
LID-17444,35,662000,360000,670,83,8,13.1,36,0.23,Bachelor's,Self-employed,Married,No,Yes,Home,No,0
LID-17445,46,802000,410000,694,46,5,12.3,24,0.18,High School,Salaried,Divorced,No,No,Business,No,0
LID-17446,41,504000,235000,702,70,7,13.0,36,0.37,High School,Self-employed,Married,No,No,Business,No,0
LID-17447,33,904000,355000,624,71,1,15.1,36,0.38,Bachelor's,Salaried,Single,No,Yes,Education,No,0
LID-17448,44,493000,265000,633,58,5,12.1,12,0.34,Bachelor's,Salaried,Single,No,Yes,Business,No,0
LID-17449,29,355000,40000,578,8,2,13.5,12,0.17,Bachelor's,Salaried,Single,No,No,Business,Yes,0
LID-17450,41,399000,165000,656,114,6,11.4,24,0.27,Bachelor's,Contract,Married,No,Yes,Other,No,0
LID-17451,38,395000,80000,458,95,1,17.0,36,0.24,Master's,Contract,Married,No,Yes,Education,Yes,0
LID-17452,34,301000,50000,735,128,5,11.7,60,0.29,High School,Salaried,Married,No,Yes,Business,Yes,0
LID-17453,43,982000,335000,623,120,2,13.2,24,0.19,High School,Salaried,Single,No,Yes,Business,Yes,0
LID-17454,53,471000,115000,502,120,2,19.4,24,0.33,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-17455,66,422000,180000,683,134,3,11.8,36,0.34,High School,Salaried,Married,No,Yes,Business,No,0
LID-17456,43,496000,185000,655,119,5,14.2,24,0.46,Master's,Salaried,Single,No,No,Auto,Yes,0
LID-17457,37,2061000,280000,527,97,6,16.4,36,0.27,Bachelor's,Salaried,Married,No,No,Auto,No,0
LID-17458,33,215000,100000,632,152,4,15.4,24,0.43,Bachelor's,Self-employed,Single,No,No,Education,Yes,0
LID-17459,34,252000,50000,765,143,5,8.9,24,0.21,Bachelor's,Self-employed,Married,No,Yes,Home,No,0
LID-17460,39,187000,110000,589,37,3,16.7,24,0.57,Bachelor's,Salaried,Single,No,No,Business,No,1
LID-17461,36,352000,105000,675,128,3,13.2,36,0.31,Bachelor's,Self-employed,Single,No,No,Education,Yes,0
LID-17462,56,458000,280000,814,125,4,10.0,12,0.32,High School,Salaried,Married,No,Yes,Home,No,0
LID-17463,36,310000,85000,726,92,10,12.3,24,0.45,High School,Salaried,Single,No,No,Education,Yes,0
LID-17464,36,297000,175000,753,28,4,12.1,36,0.53,Bachelor's,Self-employed,Single,No,No,Auto,No,0
LID-17465,37,433000,100000,700,104,2,10.7,48,0.28,High School,Salaried,Single,No,No,Auto,No,0
LID-17466,52,304000,55000,586,65,3,14.7,36,0.33,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-17467,44,475000,275000,670,70,7,12.0,12,0.21,High School,Salaried,Divorced,No,No,Home,No,0
LID-17468,43,739000,345000,644,43,1,15.6,36,0.42,High School,Contract,Married,No,No,Auto,No,0
LID-17469,35,581000,95000,621,81,5,14.9,12,0.41,High School,Self-employed,Married,Yes,Yes,Other,Yes,0
LID-17470,51,650000,125000,624,71,6,12.4,12,0.38,Bachelor's,Salaried,Single,Yes,No,Business,No,0
LID-17471,26,727000,390000,692,30,7,14.1,36,0.52,High School,Self-employed,Married,No,Yes,Business,Yes,0
LID-17472,53,468000,75000,593,88,2,13.6,36,0.31,High School,Salaried,Married,No,Yes,Other,No,1
LID-17473,40,367000,140000,604,124,9,14.6,12,0.28,Bachelor's,Contract,Married,No,Yes,Business,No,1
LID-17474,37,262000,50000,694,52,3,10.8,48,0.2,Bachelor's,Self-employed,Married,No,No,Business,Yes,0
LID-17475,40,323000,125000,547,53,5,16.4,12,0.28,Master's,Salaried,Single,No,No,Auto,Yes,1
LID-17476,45,300000,95000,591,132,4,15.6,24,0.23,Master's,Self-employed,Married,No,No,Other,No,0
LID-17477,23,599000,85000,658,26,2,11.4,36,0.34,High School,Self-employed,Married,Yes,No,Business,No,0
LID-17478,53,484000,195000,768,125,8,10.0,12,0.25,High School,Contract,Married,No,Yes,Business,No,0
LID-17479,38,587000,235000,597,98,9,14.4,24,0.25,Bachelor's,Self-employed,Married,No,No,Education,Yes,0
LID-17480,36,211000,35000,639,75,6,12.4,12,0.17,Master's,Salaried,Married,No,Yes,Business,No,0
LID-17481,30,880000,395000,642,80,3,13.4,24,0.41,PhD,Salaried,Married,Yes,Yes,Auto,No,0
LID-17482,38,317000,60000,850,132,5,8.5,36,0.31,High School,Salaried,Divorced,No,Yes,Education,Yes,0
LID-17483,40,219000,45000,701,76,4,11.2,24,0.28,Bachelor's,Salaried,Single,No,Yes,Other,No,0
LID-17484,37,314000,45000,641,27,9,11.6,12,0.33,Bachelor's,Salaried,Single,No,No,Home,No,0
LID-17485,45,1569000,410000,672,82,1,12.6,24,0.43,Master's,Salaried,Single,No,No,Home,No,0
LID-17486,38,323000,140000,623,89,6,12.2,48,0.17,High School,Salaried,Married,No,Yes,Education,No,0
LID-17487,60,335000,150000,627,165,3,12.6,36,0.31,Bachelor's,Self-employed,Single,No,No,Business,No,0
LID-17488,43,360000,125000,707,110,2,12.3,36,0.42,Bachelor's,Self-employed,Single,No,No,Home,No,0
LID-17489,50,369000,100000,772,88,5,9.3,24,0.29,High School,Salaried,Single,Yes,Yes,Business,No,0
LID-17490,29,260000,150000,651,36,6,13.9,48,0.32,Bachelor's,Salaried,Divorced,No,No,Business,No,0
LID-17491,37,433000,115000,850,51,3,8.5,36,0.17,High School,Salaried,Divorced,No,No,Auto,No,0
LID-17492,35,723000,155000,604,28,4,14.1,24,0.25,Bachelor's,Contract,Single,No,Yes,Business,Yes,0
LID-17493,42,476000,100000,665,116,3,12.0,12,0.21,Bachelor's,Salaried,Divorced,No,No,Auto,No,0
LID-17494,53,217000,115000,500,0,4,17.4,36,0.25,Master's,Unemployed,Married,No,Yes,Other,No,0
LID-17495,28,331000,60000,521,8,4,15.9,24,0.31,Bachelor's,Contract,Married,No,Yes,Home,Yes,0
LID-17496,27,296000,70000,631,75,3,12.8,12,0.28,High School,Contract,Single,No,Yes,Business,Yes,0
LID-17497,52,412000,245000,706,34,4,10.7,48,0.24,High School,Salaried,Single,No,No,Home,No,1
LID-17498,32,832000,380000,573,26,3,15.9,24,0.32,Bachelor's,Salaried,Single,Yes,Yes,Home,No,0
LID-17499,45,369000,95000,645,0,5,12.7,48,0.25,Bachelor's,Unemployed,Single,No,No,Education,No,0
LID-17500,41,381000,100000,740,43,3,12.1,36,0.41,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-17501,51,1064000,475000,756,83,8,11.5,12,0.41,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-17502,30,648000,225000,726,54,5,11.0,24,0.41,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-17503,30,549000,285000,630,117,9,12.3,12,0.32,High School,Salaried,Married,No,No,Home,No,1
LID-17504,41,1175000,345000,619,48,5,14.2,36,0.37,Bachelor's,Contract,Married,No,Yes,Home,No,0
LID-17505,58,524000,140000,766,50,3,12.9,36,0.52,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-17506,37,134000,45000,674,69,2,14.1,48,0.45,Master's,Self-employed,Married,No,Yes,Education,No,0
LID-17507,35,633000,185000,552,46,4,16.8,12,0.58,Bachelor's,Self-employed,Single,Yes,Yes,Home,Yes,1
LID-17508,43,167000,85000,686,68,4,13.7,24,0.43,High School,Salaried,Married,No,Yes,Home,No,0
LID-17509,57,513000,320000,663,97,4,12.1,24,0.33,Bachelor's,Self-employed,Married,No,Yes,Other,Yes,0
LID-17510,52,156000,55000,404,0,7,19.7,36,0.31,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,0
LID-17511,65,310000,75000,681,122,4,11.9,48,0.22,High School,Contract,Married,No,Yes,Education,No,0
LID-17512,24,328000,60000,653,39,6,12.5,12,0.29,Master's,Self-employed,Married,No,No,Home,No,0
LID-17513,29,262000,95000,649,55,6,12.3,36,0.26,High School,Salaried,Single,No,Yes,Home,Yes,0
LID-17514,43,330000,135000,536,157,6,15.6,36,0.35,Bachelor's,Salaried,Married,No,Yes,Auto,No,0
LID-17515,51,706000,470000,758,54,4,11.7,12,0.4,Master's,Salaried,Single,No,Yes,Education,No,0
LID-17516,34,270000,105000,595,85,3,16.5,36,0.46,Bachelor's,Salaried,Married,No,No,Education,No,1
LID-17517,33,540000,185000,850,136,4,8.5,12,0.26,Bachelor's,Salaried,Married,No,No,Other,No,0
LID-17518,49,235000,110000,714,17,6,11.0,48,0.21,High School,Salaried,Married,No,Yes,Education,Yes,1
LID-17519,27,361000,160000,774,64,4,8.5,36,0.2,High School,Salaried,Divorced,No,Yes,Auto,No,0
LID-17520,36,478000,200000,676,151,3,11.6,36,0.26,Bachelor's,Salaried,Divorced,Yes,Yes,Business,No,0
LID-17521,40,231000,75000,692,81,5,13.1,12,0.41,Bachelor's,Salaried,Married,No,Yes,Home,No,0
LID-17522,41,195000,85000,620,33,5,13.0,36,0.41,Bachelor's,Salaried,Married,No,No,Home,No,0
LID-17523,47,525000,75000,686,172,7,11.9,12,0.34,Master's,Self-employed,Single,No,No,Business,No,0
LID-17524,36,742000,365000,590,91,5,15.6,24,0.3,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-17525,43,383000,105000,469,137,11,19.9,12,0.44,Bachelor's,Self-employed,Married,No,Yes,Auto,No,1
LID-17526,42,311000,115000,607,38,6,16.3,36,0.5,Bachelor's,Contract,Married,No,No,Education,No,0
LID-17527,41,436000,75000,529,126,4,14.6,60,0.14,Bachelor's,Salaried,Divorced,No,No,Home,Yes,0
LID-17528,44,413000,100000,536,0,3,15.5,60,0.47,Bachelor's,Unemployed,Single,No,Yes,Home,Yes,1
LID-17529,34,458000,170000,629,141,3,12.9,36,0.24,Bachelor's,Self-employed,Married,No,No,Education,No,0
LID-17530,28,120000,55000,657,55,3,14.2,12,0.45,Master's,Salaried,Single,No,No,Business,No,0
LID-17531,29,222000,105000,628,52,4,13.6,24,0.15,Bachelor's,Salaried,Married,No,Yes,Other,No,0
LID-17532,33,251000,80000,719,82,1,11.5,60,0.29,Bachelor's,Contract,Married,No,Yes,Business,No,0
LID-17533,40,435000,230000,598,81,6,14.1,36,0.35,Bachelor's,Salaried,Single,No,Yes,Auto,No,0
LID-17534,52,443000,75000,765,79,6,10.9,12,0.22,High School,Salaried,Married,No,Yes,Auto,No,0
LID-17535,46,568000,165000,650,163,5,12.3,36,0.23,Master's,Contract,Single,Yes,No,Home,Yes,0
LID-17536,49,461000,255000,565,118,4,15.3,12,0.26,Bachelor's,Self-employed,Divorced,No,No,Education,No,0
LID-17537,36,196000,95000,621,87,4,13.1,36,0.42,Bachelor's,Self-employed,Married,No,Yes,Home,Yes,0
LID-17538,37,887000,235000,494,17,2,15.8,48,0.23,Bachelor's,Contract,Single,No,Yes,Home,Yes,1
LID-17539,37,806000,155000,555,76,2,14.4,24,0.24,Master's,Self-employed,Married,No,No,Auto,Yes,0
LID-17540,32,200000,45000,621,92,1,16.0,36,0.53,Bachelor's,Salaried,Divorced,No,No,Education,No,0
LID-17541,27,481000,125000,701,68,2,11.9,36,0.4,Master's,Salaried,Married,No,Yes,Auto,Yes,0
LID-17542,42,289000,130000,813,96,2,8.5,48,0.34,High School,Self-employed,Single,No,Yes,Other,Yes,0
LID-17543,63,432000,125000,690,53,6,11.8,48,0.35,Bachelor's,Salaried,Single,Yes,No,Education,Yes,0
LID-17544,31,714000,185000,648,82,4,14.5,12,0.34,High School,Salaried,Single,No,No,Education,Yes,0
LID-17545,26,1292000,315000,590,47,2,15.2,12,0.51,High School,Salaried,Married,No,Yes,Business,No,0
LID-17546,49,605000,220000,462,94,1,18.4,24,0.28,High School,Salaried,Single,Yes,No,Business,No,0
LID-17547,33,471000,90000,584,23,4,14.2,36,0.27,Bachelor's,Salaried,Married,No,Yes,Other,No,0
LID-17548,51,332000,125000,660,125,2,12.5,24,0.42,High School,Self-employed,Single,No,No,Education,Yes,0
LID-17549,46,442000,70000,696,47,4,10.0,12,0.21,Bachelor's,Self-employed,Married,No,Yes,Auto,No,0
LID-17550,58,846000,245000,728,63,2,11.6,24,0.38,Bachelor's,Salaried,Married,No,No,Business,No,0
LID-17551,37,391000,60000,616,95,4,12.3,36,0.28,Bachelor's,Self-employed,Married,No,No,Home,No,0
LID-17552,45,246000,65000,728,64,3,10.5,12,0.35,High School,Self-employed,Married,No,Yes,Education,Yes,0
LID-17553,39,164000,30000,838,149,2,8.5,24,0.33,High School,Salaried,Single,No,No,Home,No,0
LID-17554,44,531000,80000,802,143,6,10.5,48,0.6,Bachelor's,Salaried,Married,No,Yes,Auto,Yes,0
LID-17555,38,459000,95000,804,170,2,8.9,36,0.31,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-17556,32,281000,85000,583,11,5,12.5,12,0.16,High School,Self-employed,Single,No,No,Education,No,0
LID-17557,40,704000,275000,553,27,2,14.8,60,0.32,PhD,Salaried,Married,No,Yes,Home,Yes,0
LID-17558,40,317000,195000,565,97,4,14.1,36,0.44,Bachelor's,Salaried,Married,No,Yes,Auto,No,0
LID-17559,50,372000,175000,706,102,1,11.1,60,0.28,Bachelor's,Salaried,Single,No,Yes,Business,No,0
LID-17560,47,397000,120000,808,121,1,9.9,36,0.28,High School,Contract,Divorced,Yes,No,Business,Yes,0
LID-17561,45,330000,55000,648,73,5,13.8,24,0.53,Master's,Self-employed,Single,No,No,Business,No,0
LID-17562,29,456000,195000,631,116,3,14.0,60,0.21,Bachelor's,Salaried,Married,No,No,Home,Yes,0
LID-17563,47,754000,155000,769,77,6,10.1,12,0.35,Master's,Contract,Single,Yes,No,Education,No,0
LID-17564,40,214000,55000,701,148,4,9.8,60,0.25,Bachelor's,Salaried,Married,No,No,Business,No,0
LID-17565,55,524000,145000,660,10,3,12.5,24,0.2,High School,Self-employed,Single,No,Yes,Other,Yes,0
LID-17566,56,440000,90000,671,154,3,11.4,24,0.27,Bachelor's,Salaried,Married,No,Yes,Home,Yes,0
LID-17567,27,436000,120000,722,91,6,15.3,48,0.64,Bachelor's,Salaried,Single,Yes,No,Business,No,0
LID-17568,51,647000,195000,624,134,8,15.3,36,0.42,High School,Self-employed,Married,No,Yes,Business,No,0
LID-17569,25,411000,100000,623,33,3,15.4,12,0.45,High School,Self-employed,Single,No,No,Other,No,0
LID-17570,36,521000,140000,676,64,4,12.9,60,0.39,Master's,Salaried,Divorced,No,No,Home,Yes,0
LID-17571,41,593000,145000,783,138,4,8.5,36,0.17,High School,Salaried,Married,No,No,Home,Yes,0
LID-17572,30,303000,85000,701,74,7,13.4,24,0.47,Bachelor's,Salaried,Single,No,No,Home,No,0
LID-17573,48,472000,150000,820,78,6,8.6,12,0.27,Bachelor's,Self-employed,Divorced,No,No,Other,No,0
LID-17574,23,349000,105000,612,34,5,15.5,12,0.22,Bachelor's,Salaried,Divorced,No,No,Business,No,0
LID-17575,31,372000,95000,689,69,7,15.1,12,0.56,High School,Self-employed,Married,Yes,No,Other,No,0
LID-17576,42,335000,90000,475,95,3,15.3,48,0.21,Bachelor's,Contract,Single,No,No,Business,Yes,0
LID-17577,46,519000,255000,695,47,4,15.5,48,0.52,High School,Salaried,Divorced,Yes,No,Auto,Yes,0
LID-17578,56,419000,155000,433,71,4,17.2,48,0.19,High School,Contract,Married,No,No,Auto,Yes,0
LID-17579,46,497000,200000,759,101,6,8.5,48,0.27,Bachelor's,Salaried,Married,No,Yes,Business,No,0
LID-17580,45,396000,150000,731,43,7,11.0,12,0.19,Master's,Self-employed,Married,Yes,Yes,Home,No,0
LID-17581,37,166000,40000,606,18,5,15.7,24,0.48,High School,Self-employed,Married,No,Yes,Home,No,0
LID-17582,21,407000,80000,549,27,4,17.7,48,0.31,High School,Salaried,Married,No,Yes,Business,Yes,0
LID-17583,29,415000,100000,595,98,4,15.1,24,0.41,Bachelor's,Salaried,Divorced,No,No,Home,Yes,0
LID-17584,41,457000,175000,529,129,5,15.5,36,0.32,Bachelor's,Contract,Married,Yes,Yes,Education,No,0
LID-17585,45,289000,60000,635,89,10,12.2,36,0.37,Bachelor's,Salaried,Married,No,No,Business,No,0
LID-17586,37,207000,110000,656,60,5,14.1,24,0.38,PhD,Salaried,Married,Yes,No,Home,No,0
LID-17587,47,564000,180000,641,102,6,13.0,12,0.41,PhD,Salaried,Single,Yes,No,Auto,No,0
LID-17588,40,344000,115000,762,96,3,10.4,24,0.39,Bachelor's,Salaried,Single,No,No,Home,Yes,0
LID-17589,27,440000,115000,688,86,9,12.1,24,0.35,Bachelor's,Salaried,Single,No,No,Business,No,0
LID-17590,32,343000,135000,723,93,2,10.3,12,0.31,Master's,Salaried,Married,No,Yes,Home,No,0
LID-17591,52,399000,185000,661,122,7,11.7,36,0.22,High School,Salaried,Married,No,No,Home,Yes,0
LID-17592,47,313000,150000,626,74,4,12.4,24,0.24,Bachelor's,Self-employed,Single,No,Yes,Business,No,0
LID-17593,55,235000,65000,607,99,4,13.2,12,0.23,Bachelor's,Salaried,Married,No,No,Business,No,0
LID-17594,29,519000,155000,573,59,4,15.9,36,0.45,Bachelor's,Salaried,Married,No,Yes,Auto,Yes,0
LID-17595,64,287000,105000,750,21,7,8.7,24,0.14,PhD,Salaried,Single,No,No,Business,No,0
LID-17596,32,438000,55000,611,126,4,15.5,24,0.39,Bachelor's,Salaried,Single,Yes,No,Education,No,0
LID-17597,23,502000,120000,651,13,2,15.0,12,0.42,Bachelor's,Salaried,Single,No,No,Education,No,0
LID-17598,66,290000,110000,731,79,2,9.5,48,0.28,Master's,Salaried,Married,No,No,Education,No,0
LID-17599,34,206000,75000,652,156,8,10.5,12,0.17,Bachelor's,Salaried,Divorced,No,Yes,Education,Yes,0
LID-17600,45,1520000,605000,587,77,5,16.3,24,0.48,Master's,Salaried,Married,No,Yes,Other,No,1
LID-17601,31,299000,60000,612,20,6,15.3,24,0.26,High School,Self-employed,Married,No,Yes,Home,No,1
LID-17602,42,564000,180000,779,114,4,10.0,24,0.29,High School,Contract,Single,No,No,Education,No,0
LID-17603,55,1163000,395000,721,148,4,10.6,60,0.24,High School,Salaried,Divorced,No,Yes,Other,No,0
LID-17604,35,618000,155000,600,149,4,14.2,36,0.38,Bachelor's,Self-employed,Married,No,No,Business,No,0
LID-17605,45,339000,100000,717,113,7,11.7,48,0.27,Bachelor's,Salaried,Married,No,No,Auto,No,0
LID-17606,32,386000,140000,726,113,3,11.9,36,0.29,High School,Self-employed,Divorced,No,No,Business,No,0
LID-17607,43,253000,70000,828,134,1,8.5,12,0.3,PhD,Self-employed,Married,Yes,Yes,Education,No,0
LID-17608,35,650000,105000,738,156,4,12.1,12,0.29,Master's,Self-employed,Married,No,No,Other,Yes,0
LID-17609,32,547000,270000,661,23,1,12.4,36,0.22,Bachelor's,Contract,Married,No,No,Other,Yes,0
LID-17610,35,302000,65000,683,108,8,11.3,36,0.25,Master's,Salaried,Single,No,No,Home,No,0
LID-17611,31,226000,75000,684,106,3,12.3,36,0.32,Master's,Salaried,Divorced,No,No,Business,No,0
LID-17612,55,194000,50000,571,156,8,13.2,12,0.15,Bachelor's,Salaried,Single,No,No,Education,Yes,0
LID-17613,37,689000,345000,521,16,5,15.0,12,0.28,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,1
LID-17614,33,428000,90000,642,39,9,16.2,12,0.59,Master's,Self-employed,Divorced,No,No,Other,No,0
LID-17615,38,451000,80000,736,60,5,12.2,36,0.55,Bachelor's,Salaried,Single,Yes,No,Auto,No,0
